RANKING,NAME,NATIONALITY,DOB,CLUB,DISTANCE JUMP 1,DISTANCE POINTS JUMP 1,SPEED JUMP 1,JUDGE MARKS A JUMP 1,JUDGE MARKS B JUMP 1,JUDGE MARKS C JUMP 1,JUDGE MARKS D JUMP 1,JUDGE MARKS E JUMP 1,JUDGE TOTAL POINTS JUMP 1,GATE JUMP 1,GATE COMPENSATION JUMP 1,WIND JUMP 1,WIND COMPENSATION JUMP 1,TOTAL POINTS JUMP 1,RANKING JUMP 1,DISTANCE JUMP 2,DISTANCE POINTS JUMP 2,SPEED JUMP 2,JUDGE MARKS A JUMP 2,JUDGE MARKS B JUMP 2,JUDGE MARKS C JUMP 2,JUDGE MARKS D JUMP 2,JUDGE MARKS E JUMP 2,JUDGE TOTAL POINTS JUMP 2,GATE JUMP 2,GATE COMPENSATION JUMP 2,WIND JUMP 2,WIND COMPENSATION JUMP 2,TOTAL POINTS JUMP 2,RANKING JUMP 2,TOTAL POINTS,TEAM POINTS,TEAM RANKING
16,Kos Lovro,SLO,23 JUL 1999,SSK Ilirija,166.0,79.2,94.9,13.5,13.5,14.0,14.5,14.0,41.5,06,22.3,0.69,-9.9,133.1,30,233.5,160.2,97.1,17.0,17.0,17.5,18.0,17.5,52.0,11,NULL,0.94,-13.5,198.7,8,331.8,1541.2,1
17,Stoch Kamil,POL,25 MAY 1987,KS Eve-nement Zakopane,186.5,103.8,96.1,16.5,17.0,16.5,16.0,17.0,50.0,08,11.2,0.57,-8.2,156.8,20,203.0,123.6,97.3,17.0,17.0,17.0,17.5,18.0,51.5,11,NULL,0.39,-5.6,169.5,16,326.3,1432.1,4
18,Forfang Johann Andre,NOR,4 JUL 1995,Tromsoe Skiklub,173.0,87.6,95.9,15.5,16.0,16.0,15.5,16.0,47.5,08,11.2,0.73,-10.5,135.8,29,214.0,136.8,97.2,17.5,18.0,17.5,17.5,18.0,53.0,11,NULL,0.58,-8.4,181.4,13,317.2,1476.2,2
19,Zniszczol Aleksander,POL,8 MAR 1994,WSS Wisla,222.5,147.0,97.2,17.5,18.0,17.5,17.5,17.5,52.5,10,NULL,1.06,-15.3,184.2,10,165.5,78.6,96.4,15.5,15.5,16.0,16.0,16.0,47.5,08,16.8,0.73,-10.5,132.4,25,316.6,1432.1,4
20,Fettner Manuel,AUT,17 JUN 1985,SV Innsbruck-Bergisel-Tirol,181.5,97.8,95.8,16.0,17.0,16.0,16.5,16.0,48.5,08,11.2,0.78,-11.2,146.3,25,201.5,121.8,97.4,17.0,16.5,17.0,17.0,17.0,51.0,11,NULL,0.56,-8.1,164.7,18,311.0,1458.5,3
21,Leitner Clemens,AUT,7 NOV 1998,Nordic Team Absam-Tirol,196.0,115.2,97.2,16.5,17.0,16.5,16.5,17.0,50.0,10,NULL,1.03,-14.8,150.4,23,195.0,114.0,97.6,17.0,16.5,16.0,16.0,16.5,49.0,11,NULL,0.61,-8.8,154.2,19,304.6,1458.5,3
22,Oestvold Benjamin,NOR,13 JAN 2001,Lensbygda Sportsklubb,215.0,138.0,96.2,18.0,17.5,17.5,17.5,18.0,53.0,10,NULL,0.70,-10.1,180.9,12,159.0,70.8,95.4,15.5,15.5,15.5,15.0,15.5,46.5,08,16.8,0.92,-13.2,120.9,27,301.8,1476.2,2
23,Sato Yukiya,JPN,19 JUN 1995,Megmilk Snow Brand Ski Team,204.5,125.4,96.7,17.0,17.0,17.0,17.0,17.5,51.0,10,NULL,1.12,-16.1,160.3,18,182.0,98.4,96.9,16.5,16.5,16.0,16.0,16.0,48.5,11,NULL,0.66,-9.5,137.4,22,297.7,823.5,6
24,Aschenwald Philipp,AUT,12 NOV 1995,SC Mayerhofen-Tirol,194.0,112.8,96.3,16.5,17.0,16.5,16.5,17.0,50.0,08,11.2,1.20,-17.3,156.7,21,180.5,96.6,97.4,15.0,16.0,15.5,16.0,16.0,47.5,11,NULL,0.62,-8.9,135.2,24,291.9,1458.5,3
25,Kytosaho Niko,FIN,18 DEC 1999,Paimion urheilijat,192.0,110.4,96.9,16.0,16.0,16.0,16.0,16.5,48.0,10,NULL,0.69,-9.9,148.5,24,187.0,104.4,97.1,16.0,16.0,16.0,16.0,16.5,48.0,11,NULL,0.66,-9.5,142.9,21,291.4,291.4,9
26,Insam Alex,ITA,19 DEC 1997,GRUPPO SPORTIVO FIAMME ORO,193.0,111.6,97.1,16.0,17.0,16.5,16.5,16.5,49.5,10,NULL,0.72,-10.4,150.7,22,176.0,91.2,97.3,15.5,16.0,15.5,15.0,16.0,47.0,11,NULL,0.69,-9.9,128.3,26,279.0,443.4,8
27,Peter Dominik,SUI,30 MAY 2001,Am Bachtel wald,190.0,108.0,97.3,15.5,16.5,15.5,16.5,16.0,48.0,10,NULL,1.14,-16.4,139.6,27,177.5,93.0,97.7,16.0,16.5,16.0,16.5,16.5,49.0,11,NULL,0.46,-6.6,135.4,23,275.0,616.9,7
28,Steiner Maximilian,AUT,4 MAY 1996,ASVOE Nordic Team Salzkammergut (NT,183.0,99.6,96.7,16.5,16.5,16.5,16.0,16.5,49.5,10,NULL,0.82,-11.8,137.3,28,160.0,72.0,97.2,14.0,14.0,14.5,14.0,14.5,42.5,11,NULL,0.75,-10.8,103.7,28,241.0,1458.5,3
29,Mogel Zak,SLO,2 MAR 2001,Ssk Ljubno btc,191.0,109.2,97.0,15.0,16.0,16.0,15.5,16.0,47.5,10,NULL,0.81,-11.7,145.0,26,126.5,31.8,97.4,12.5,13.0,13.0,13.0,13.5,39.0,11,NULL,0.46,-6.6,64.2,29,209.2,1541.2,1
30,Wohlgenannt Ulrich,AUT,1 AUG 1994,SK Kehlegg-Vorarlberg,202.5,123.0,96.7,17.5,17.5,17.0,17.0,17.0,51.5,10,NULL,1.08,-15.6,158.9,19,NPS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,158.9,1458.5,3
31,Mueller Markus,AUT,17 JUL 2002,SG Klagenfurt,171.5,85.8,96.3,15.5,16.5,16.0,15.5,16.0,47.5,10,NULL,0.69,-9.9,123.4,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,123.4,1458.5,3
32,Leyhe Stephan,GER,5 JAN 1992,SC Willingen,147.5,57.0,95.3,15.0,15.0,15.0,14.5,14.5,44.5,06,22.3,0.70,-10.1,113.7,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,113.7,1193.4,5
33,Schmid Constantin,GER,27 NOV 1999,Wsv Oberaudorf,149.5,59.4,95.4,14.0,14.0,14.5,15.0,14.5,43.0,06,22.3,0.83,-12.0,112.7,33,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,112.7,1193.4,5
34,Ipcioglu Fatih Arda,TUR,28 SEP 1997,Aras Edas Sports Club,156.0,67.2,96.4,15.5,16.0,15.5,14.5,15.5,46.5,10,NULL,0.46,-6.6,107.1,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,107.1,214.2,10
35,Nikaido Ren,JPN,24 MAY 2001,NIPPON BEER,150.0,60.0,96.7,13.0,13.5,14.0,13.5,14.0,41.0,10,NULL,0.79,-11.4,89.6,35,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,89.6,823.5,6
36,Bresadola Giovanni,ITA,17 FEB 2001,C.S. ESERCITO,126.0,31.2,95.3,12.0,13.0,12.5,12.0,13.0,37.5,06,22.3,0.61,-8.8,82.2,36,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,82.2,443.4,8
37,Johansson Robert,NOR,23 MAR 1990,Soere Aal IL,119.0,22.8,95.8,13.0,13.5,13.0,13.0,13.5,39.5,06,22.3,0.42,-6.0,78.6,37,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,78.6,1476.2,2
38,Prevc Peter,SLO,20 SEP 1992,SK Triglav Kranj,130.0,36.0,95.6,13.0,13.0,13.0,13.5,13.5,39.5,08,11.2,0.70,-10.1,76.6,38,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,76.6,1541.2,1
39,Paschke Pius,GER,20 MAY 1990,WSV Kiefersfelden,117.0,20.4,94.6,12.5,13.0,13.0,13.0,13.5,39.0,06,22.3,0.54,-7.8,73.9,39,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,73.9,1193.4,5
